,Unnamed: 0,Customer ID,Churn Label,Account Length (in months),Local Calls,Local Mins,Intl Calls,Intl Mins,Intl Active,Intl Plan,Extra International Charges,Customer Service Calls,Avg Monthly GB Download,Unlimited Data Plan,Extra Data Charges,State,Phone Number,Gender,Age,Under 30,Senior,Group,Number of Customers in Group,Device Protection & Online Backup,Contract Type,Payment Method,Monthly Charge,Total Charges,Churn Category,Churn Reason,Age Group,Age Categorize
747,747,3580-VKIJ,0,14,83,208.4,0.0,0.0,No,no,0.0,0,0,No,0,ID,379-5933,Male,38,No,No,No,0,No,One Year,Paper Check,9,130,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
748,748,3291-FOJB,0,27,112,292.8,0.0,0.0,No,no,0.0,0,0,No,0,TN,356-8449,Male,42,No,No,No,0,No,Month-to-Month,Paper Check,8,212,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
749,749,2550-ZAGH,0,29,78,204.9,0.0,0.0,No,no,0.0,0,5,Yes,0,OK,333-3460,Male,62,No,No,No,0,No,Month-to-Month,Paper Check,39,1128,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
750,750,5874-HQIO,0,22,67,176.7,220.0,200.2,Yes,yes,0.0,0,20,Yes,0,ND,375-8596,Female,20,Yes,No,No,0,No,Month-to-Month,Direct Debit,14,317,Not Filling Responses,Not Filling Responses,0-20,Under 30
751,751,1810-ORMS,0,23,125,257.5,0.0,0.0,No,no,0.0,0,6,No,16,MN,361-7702,Male,81,No,Yes,No,0,No,One Year,Direct Debit,57,1329,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
752,752,1619-CUNA,0,56,209,389.6,0.0,0.0,No,no,0.0,0,7,Yes,0,NV,395-5783,Female,58,No,No,No,0,Yes,Two Year,Direct Debit,42,2324,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
753,753,5992-GOSD,0,1,2,4.0,0.0,0.0,No,no,0.0,0,0,No,0,ME,328-2478,Male,66,No,Yes,No,0,No,Month-to-Month,Direct Debit,11,11,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
754,754,9868-JLKO,0,54,323,865.8,0.0,0.0,No,no,0.0,0,1,Yes,0,MN,390-9811,Female,65,No,Yes,No,0,Yes,Two Year,Credit Card,55,2970,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
755,755,1169-QVKE,0,71,379,1067.1,0.0,0.0,No,no,0.0,0,12,Yes,0,TN,351-7016,Female,42,No,No,No,0,Yes,Two Year,Credit Card,55,3917,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
756,756,0685-UYIP,0,47,271,560.2,0.0,0.0,No,no,0.0,0,1,No,0,UT,394-9934,Female,65,No,Yes,No,0,No,One Year,Direct Debit,14,641,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
757,757,0483-OVZR,0,52,196,675.0,364.0,582.4,Yes,yes,0.0,0,0,No,0,RI,422-8268,Female,61,No,No,No,0,No,Two Year,Credit Card,8,428,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
758,758,3198-AVWW,0,2,13,16.6,0.0,0.0,No,no,0.0,0,17,Yes,0,AK,366-9781,Male,22,Yes,No,No,0,No,Month-to-Month,Credit Card,25,46,Not Filling Responses,Not Filling Responses,20-40,Under 30
759,759,4464-JEDN,0,2,10,26.7,0.0,0.0,No,no,0.0,0,12,Yes,0,NC,404-5427,Female,53,No,No,No,0,No,Month-to-Month,Direct Debit,38,91,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
760,760,5610-AYQA,0,12,51,95.5,0.0,0.0,No,no,0.0,0,15,Yes,0,AZ,389-9783,Female,26,Yes,No,No,0,No,Month-to-Month,Direct Debit,29,351,Not Filling Responses,Not Filling Responses,20-40,Under 30
761,761,3041-YOMX,0,4,24,56.8,0.0,0.0,No,no,0.0,0,1,No,17,IA,348-1528,Female,70,No,Yes,No,0,No,One Year,Direct Debit,28,108,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
762,762,9909-ZCEL,0,63,324,949.8,0.0,0.0,No,no,0.0,0,10,Yes,0,IN,365-5039,Male,46,No,No,No,0,Yes,Two Year,Direct Debit,27,1729,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
763,763,0727-HGUR,0,54,235,752.0,162.0,426.6,Yes,yes,0.0,0,13,Yes,0,ND,362-7581,Female,37,No,No,No,0,Yes,One Year,Direct Debit,28,1518,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
764,764,5500-YYPZ,0,47,268,754.5,0.0,0.0,No,no,0.0,0,8,Yes,0,MT,357-9136,Male,80,No,Yes,No,0,Yes,One Year,Direct Debit,35,1660,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
765,765,0888-BWGU,0,55,266,767.1,0.0,0.0,No,no,0.0,0,23,Yes,0,NV,344-2416,Female,30,No,No,No,0,No,Two Year,Credit Card,30,1656,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
766,766,8467-NOCR,0,72,181,504.8,0.0,0.0,No,no,0.0,0,1,Yes,0,MI,373-1448,Female,75,No,Yes,No,0,Yes,Two Year,Direct Debit,49,3510,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
767,767,7815-JKXQ,0,37,195,589.0,0.0,0.0,No,no,0.0,0,8,Yes,0,NY,413-2241,Male,57,No,No,No,0,Yes,One Year,Credit Card,34,1234,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
768,768,0887-KZSZ,0,24,108,378.2,0.0,0.0,No,no,0.0,0,0,No,0,KS,343-3961,Male,50,No,No,No,0,No,One Year,Direct Debit,7,168,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
769,769,3024-GDZF,0,72,276,724.2,0.0,0.0,No,no,0.0,0,8,Yes,0,NC,375-4107,Female,71,No,Yes,No,0,Yes,Two Year,Direct Debit,43,3114,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
770,770,4007-HINY,0,35,147,282.5,0.0,0.0,No,no,0.0,0,0,No,0,MN,414-7410,Female,47,No,No,No,0,No,One Year,Direct Debit,9,318,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
771,771,2370-SYYX,0,1,2,5.0,0.0,0.0,No,no,0.0,0,7,Yes,0,RI,351-2535,Male,53,No,No,No,0,No,Month-to-Month,Credit Card,33,33,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
772,772,4006-UYVO,0,72,677,1144.1,0.0,0.0,No,no,0.0,0,12,Yes,0,UT,416-9615,Female,27,Yes,No,No,0,Yes,Two Year,Direct Debit,51,3663,Not Filling Responses,Not Filling Responses,20-40,Under 30
773,773,7772-WDHF,0,1,5,10.0,0.0,0.0,No,no,0.0,0,15,Yes,0,IL,390-2755,Female,58,No,No,No,0,Yes,One Year,Credit Card,39,39,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
774,774,0517-VWLR,0,63,304,697.8,0.0,0.0,No,no,0.0,0,0,No,0,MA,401-3622,Male,45,No,No,No,0,No,Two Year,Credit Card,9,582,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
775,775,2652-WYKK,0,60,143,478.1,0.0,0.0,No,no,0.0,0,20,Yes,0,OR,382-1104,Male,20,Yes,No,No,0,Yes,One Year,Direct Debit,37,2187,Not Filling Responses,Not Filling Responses,0-20,Under 30
776,776,2956-MAMW,0,70,368,908.2,0.0,0.0,No,no,0.0,0,2,Yes,0,CA,355-9324,Male,80,No,Yes,No,0,Yes,Two Year,Credit Card,45,3170,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
777,777,9489-SVNE,0,61,371,921.9,0.0,0.0,No,no,0.0,0,6,Yes,0,VT,401-4052,Female,58,No,No,No,0,Yes,Two Year,Direct Debit,38,2313,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
778,778,9294-MVLK,0,68,390,948.4,0.0,0.0,No,no,0.0,0,9,Yes,0,GA,361-4910,Female,36,No,No,No,0,No,Two Year,Direct Debit,31,2087,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
779,779,0498-ASIP,0,20,103,260.0,0.0,0.0,No,no,0.0,0,1,Yes,0,ME,415-6578,Female,76,No,Yes,No,0,No,One Year,Direct Debit,54,1075,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
780,780,3442-XSVE,0,5,16,42.6,0.0,0.0,No,no,0.0,0,13,No,6,HI,395-5015,Female,48,No,No,No,0,No,Month-to-Month,Direct Debit,33,173,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
781,781,0459-BEFD,0,24,130,356.2,0.0,0.0,No,no,0.0,0,5,Yes,0,AZ,369-6012,Female,45,No,No,No,0,Yes,One Year,Direct Debit,23,557,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
782,782,5320-VCWC,0,72,365,935.9,0.0,0.0,No,no,0.0,0,5,Yes,0,IA,380-5873,Male,53,No,No,No,0,Yes,Two Year,Credit Card,38,2743,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
783,783,5488-EYZA,0,65,224,458.3,0.0,0.0,No,no,0.0,0,15,Yes,0,CT,372-5384,Female,28,Yes,No,No,0,No,Two Year,Credit Card,28,1850,Not Filling Responses,Not Filling Responses,20-40,Under 30
784,784,7150-RSPO,0,44,78,218.1,0.0,0.0,No,no,0.0,0,6,Yes,0,WA,419-1863,Female,40,No,No,No,0,Yes,Two Year,Credit Card,28,1211,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
785,785,8423-DOQR,0,28,76,165.9,0.0,0.0,No,no,0.0,0,2,Yes,0,LA,382-4024,Female,55,No,No,No,0,Yes,Month-to-Month,Direct Debit,36,1003,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
786,786,3242-ERLQ,0,35,271,461.2,0.0,0.0,No,no,0.0,0,12,No,49,SD,331-9149,Female,51,No,No,No,0,Yes,One Year,Credit Card,33,1167,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
787,787,0085-WJPU,0,45,241,681.5,0.0,0.0,No,no,0.0,0,13,Yes,0,WI,420-8308,Male,31,No,No,No,0,Yes,One Year,Credit Card,23,1064,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
788,788,6890-ACXC,0,51,255,665.0,0.0,0.0,No,no,0.0,0,6,Yes,0,TN,384-7724,Male,54,No,No,No,0,No,One Year,Direct Debit,24,1216,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
789,789,4245-LEIC,0,7,41,118.3,0.0,0.0,No,no,0.0,0,0,No,0,MT,374-5965,Male,50,No,No,No,0,No,Month-to-Month,Credit Card,10,77,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
790,790,2660-UXEB,0,4,16,52.7,0.0,0.0,No,no,0.0,0,0,No,0,NE,420-6414,Female,27,Yes,No,No,0,No,Month-to-Month,Credit Card,16,57,Not Filling Responses,Not Filling Responses,20-40,Under 30
791,791,3705-HHNW,0,9,19,43.4,0.0,0.0,No,no,0.0,0,7,Yes,0,WA,392-2708,Male,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,41,357,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
792,792,7594-EFVT,0,60,96,357.9,0.0,0.0,No,no,0.0,0,15,Yes,0,WI,350-7288,Male,38,No,No,No,0,Yes,One Year,Direct Debit,24,1444,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
793,793,7684-VWPY,0,9,15,47.1,9.0,81.9,Yes,yes,0.0,0,0,No,0,DE,415-8448,Female,21,Yes,No,No,0,No,Month-to-Month,Direct Debit,7,65,Not Filling Responses,Not Filling Responses,20-40,Under 30
794,794,1527-HHSO,0,69,484,1110.0,0.0,0.0,No,no,0.0,0,0,No,0,NH,392-6331,Female,36,No,No,No,0,No,Two Year,Direct Debit,14,1001,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
795,795,8187-ZGRX,0,42,157,377.8,0.0,0.0,No,no,0.0,0,2,Yes,0,VA,389-7012,Female,59,No,No,No,0,No,One Year,Direct Debit,27,1148,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
796,796,1770-VFCZ,0,23,39,90.1,0.0,0.0,No,no,0.0,0,1,Yes,0,TN,343-3846,Female,50,No,No,No,0,Yes,Month-to-Month,Direct Debit,20,457,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
797,797,6785-IEUJ,0,77,489,1234.2,0.0,0.0,No,no,0.0,0,0,No,0,AZ,370-4395,Female,28,Yes,No,No,0,No,Two Year,Direct Debit,7,577,Not Filling Responses,Not Filling Responses,20-40,Under 30
798,798,6804-EGLY,0,23,69,160.8,0.0,0.0,No,no,0.0,0,4,No,46,MT,422-4394,Male,60,No,No,No,0,No,One Year,Credit Card,35,810,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
799,799,0523-FMKS,0,1,4,9.0,0.0,0.0,No,no,0.0,0,13,Yes,0,OK,405-1780,Female,19,Yes,No,No,0,No,Month-to-Month,Credit Card,14,14,Not Filling Responses,Not Filling Responses,0-20,Under 30
800,800,7411-DIZF,0,72,433,1072.9,0.0,0.0,No,no,0.0,0,0,No,0,ID,393-2220,Male,61,No,No,No,0,No,Two Year,Direct Debit,10,735,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
801,801,5805-JAWC,0,49,188,444.6,0.0,0.0,No,no,0.0,0,2,Yes,0,NV,355-8299,Male,44,No,No,No,0,No,One Year,Credit Card,14,688,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
802,802,0013-IXQX,0,15,41,118.3,0.0,0.0,No,no,0.0,0,14,Yes,0,MS,358-1922,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,37,553,Not Filling Responses,Not Filling Responses,20-40,Under 30
803,803,8685-MCEL,0,30,47,119.4,60.0,219.0,Yes,yes,0.0,0,0,No,0,WY,346-1629,Male,54,No,No,No,0,No,Two Year,Direct Debit,10,308,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
804,804,4646-BFTH,0,10,36,90.0,0.0,0.0,No,no,0.0,0,2,Yes,0,HI,380-1096,Female,68,No,Yes,No,0,Yes,Two Year,Credit Card,21,213,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
805,805,5759-CMDH,0,7,10,28.3,0.0,0.0,No,no,0.0,0,0,No,0,AK,356-5244,Female,53,No,No,No,0,No,Two Year,Credit Card,8,55,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
806,806,8023-HFEH,0,64,313,770.2,0.0,0.0,No,no,0.0,0,24,Yes,0,MD,341-1412,Male,22,Yes,No,No,0,Yes,One Year,Credit Card,34,2204,Not Filling Responses,Not Filling Responses,20-40,Under 30
807,807,8684-KRGJ,0,27,111,302.1,0.0,0.0,No,no,0.0,0,0,No,0,MA,387-7371,Female,27,Yes,No,No,0,No,Month-to-Month,Credit Card,12,334,Not Filling Responses,Not Filling Responses,20-40,Under 30
808,808,0174-JXYJ,0,59,142,356.4,0.0,0.0,No,no,0.0,0,2,Yes,0,SD,392-2555,Female,42,No,No,No,0,Yes,One Year,Credit Card,52,3088,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
809,809,6169-UEWN,0,19,98,224.7,0.0,0.0,No,no,0.0,0,0,No,0,NC,338-6550,Male,56,No,No,No,0,No,Two Year,Credit Card,12,227,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
810,810,1794-BFUL,0,51,255,565.7,0.0,0.0,No,no,0.0,0,8,Yes,0,KY,403-1953,Female,23,Yes,No,No,0,No,Month-to-Month,Direct Debit,25,1271,Not Filling Responses,Not Filling Responses,20-40,Under 30
811,811,5882-CRFL,0,66,393,1053.6,0.0,0.0,No,no,0.0,0,7,Yes,0,WA,357-6039,Female,49,No,No,No,0,Yes,Two Year,Credit Card,41,2731,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
812,812,8332-FIIB,0,75,363,821.0,0.0,0.0,No,no,0.0,0,5,Yes,0,WA,359-2915,Male,37,No,No,No,0,Yes,Two Year,Direct Debit,38,2799,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
813,813,4391-PFJT,0,67,107,267.2,0.0,0.0,No,no,0.0,0,0,No,0,ME,381-4562,Male,63,No,No,No,0,No,One Year,Direct Debit,11,718,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
814,814,6019-GOBB,0,9,30,82.5,0.0,0.0,No,no,0.0,0,0,No,0,TX,330-6436,Female,42,No,No,No,0,No,Month-to-Month,Direct Debit,7,64,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
815,815,4190-IHTR,0,8,22,50.6,0.0,0.0,No,no,0.0,0,14,Yes,0,IA,332-4289,Female,63,No,No,No,0,No,Month-to-Month,Credit Card,29,244,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
816,816,3512-RHBO,0,48,234,620.0,0.0,0.0,No,no,0.0,0,12,Yes,0,AZ,386-3596,Male,28,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,50,2364,Not Filling Responses,Not Filling Responses,20-40,Under 30
817,817,4608-ZHQJ,0,10,37,104.8,0.0,0.0,No,no,0.0,0,43,Yes,0,ND,337-3740,Male,25,Yes,No,No,0,No,Month-to-Month,Credit Card,44,466,Not Filling Responses,Not Filling Responses,20-40,Under 30
818,818,0321-DRWD,0,70,120,281.5,0.0,0.0,No,no,0.0,0,5,No,51,OK,394-2553,Female,46,No,No,No,0,Yes,Two Year,Direct Debit,60,4224,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
819,819,6813-LUJE,0,52,72,258.6,0.0,0.0,No,no,0.0,0,4,Yes,0,CT,339-1330,Female,67,No,Yes,No,0,Yes,Two Year,Credit Card,44,2286,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
820,820,0935-CDJI,0,60,138,298.5,240.0,516.0,Yes,yes,0.0,0,1,Yes,0,VA,384-9254,Male,64,No,No,No,0,No,One Year,Direct Debit,28,1655,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
821,821,4037-ICOU,0,53,321,690.7,0.0,0.0,No,no,0.0,0,6,Yes,0,VT,355-9475,Male,44,No,No,No,0,Yes,One Year,Direct Debit,47,2500,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
822,822,6378-XGUM,0,33,56,133.6,0.0,0.0,No,no,0.0,0,6,Yes,0,SD,334-1337,Female,37,No,No,No,0,No,Month-to-Month,Credit Card,35,1153,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
823,823,5764-IPPW,0,27,103,212.6,0.0,0.0,No,no,0.0,0,0,No,0,PA,359-1441,Female,66,No,Yes,No,0,No,Two Year,Direct Debit,8,205,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
824,824,0439-HLGW,0,23,62,161.1,0.0,0.0,No,no,0.0,0,8,Yes,0,CT,374-1551,Male,51,No,No,No,0,No,Month-to-Month,Credit Card,47,1091,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
825,825,8784-IEDI,0,46,199,457.4,0.0,0.0,No,no,0.0,0,1,Yes,0,MI,337-4749,Male,61,No,No,No,0,Yes,Two Year,Credit Card,30,1351,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
826,826,3116-WYGX,0,71,148,282.6,0.0,0.0,No,no,0.0,0,8,Yes,0,VT,364-9240,Male,39,No,No,No,0,Yes,Two Year,Direct Debit,46,3276,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
827,827,0613-GNOH,0,69,228,548.5,0.0,0.0,No,no,0.0,0,3,Yes,0,MO,336-1462,Female,60,No,No,No,0,Yes,Two Year,Direct Debit,27,1844,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
828,828,3636-CDAA,0,2,7,18.3,0.0,0.0,No,no,0.0,0,3,No,4,NJ,412-7606,Male,36,No,No,No,0,No,Month-to-Month,Credit Card,39,72,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
829,829,4154-UJFU,0,47,257,700.9,0.0,0.0,No,no,0.0,0,0,No,0,GA,380-6342,Female,42,No,No,No,0,No,One Year,Credit Card,15,720,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
830,830,7347-XRJN,0,48,136,287.1,0.0,0.0,No,no,0.0,0,5,Yes,0,AZ,341-5892,Female,42,No,No,No,0,Yes,Two Year,Credit Card,35,1677,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
831,831,3557-MTQA,0,65,439,846.0,0.0,0.0,No,no,0.0,0,2,Yes,0,SD,334-4678,Male,38,No,No,No,0,Yes,Two Year,Credit Card,36,2318,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
832,832,8951-EJQI,0,71,722,1066.5,0.0,0.0,No,no,0.0,0,30,Yes,0,NY,379-2991,Female,29,Yes,No,No,0,Yes,Two Year,Credit Card,42,2951,Not Filling Responses,Not Filling Responses,20-40,Under 30
833,833,5107-YTCO,0,28,220,455.1,0.0,0.0,No,no,0.0,0,8,No,75,NE,356-4832,Male,66,No,Yes,No,0,Yes,Month-to-Month,Direct Debit,38,1093,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
834,834,0939-DEVI,0,31,87,277.9,0.0,0.0,No,no,0.0,0,0,No,0,OK,413-4040,Male,21,Yes,No,No,0,No,One Year,Credit Card,11,345,Not Filling Responses,Not Filling Responses,20-40,Under 30
835,835,5527-MMNM,0,1,7,16.0,0.0,0.0,No,no,0.0,0,0,No,0,NC,366-4444,Female,50,No,No,No,0,No,Month-to-Month,Credit Card,12,12,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
836,836,6818-KHQP,0,4,17,50.1,0.0,0.0,No,no,0.0,0,15,Yes,0,VT,413-7655,Female,26,Yes,No,No,0,Yes,Month-to-Month,Credit Card,31,121,Not Filling Responses,Not Filling Responses,20-40,Under 30
837,837,1202-GKJN,0,23,80,229.8,0.0,0.0,No,no,0.0,0,1,Yes,0,TX,371-2316,Female,43,No,No,No,0,No,Month-to-Month,Direct Debit,44,1010,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
838,838,9186-XZYN,0,15,58,135.6,0.0,0.0,No,no,0.0,0,0,No,0,AZ,420-3346,Female,60,No,No,No,0,No,One Year,Paper Check,8,121,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
839,839,1628-NBSX,0,8,19,41.2,0.0,0.0,No,no,0.0,0,12,Yes,0,KY,375-1721,Male,43,No,No,No,0,No,Month-to-Month,Direct Debit,27,221,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
840,840,4480-RMFU,0,34,55,136.8,0.0,0.0,No,no,0.0,0,0,No,0,NV,331-8484,Female,37,No,No,No,0,No,Two Year,Direct Debit,11,385,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
841,841,9486-KGPC,0,8,29,77.1,0.0,0.0,No,no,0.0,0,1,Yes,0,MS,412-2520,Male,45,No,No,No,0,No,Two Year,Paper Check,19,146,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
842,842,5544-HOKD,0,71,477,925.6,0.0,0.0,No,no,0.0,0,41,Yes,0,NM,386-9177,Female,21,Yes,No,No,0,Yes,One Year,Credit Card,51,3633,Not Filling Responses,Not Filling Responses,20-40,Under 30
843,843,6302-TFOE,0,29,101,261.6,0.0,0.0,No,no,0.0,0,11,No,23,NC,379-2508,Male,84,No,Yes,No,0,Yes,One Year,Direct Debit,47,1377,Not Filling Responses,Not Filling Responses,>80,Above 65 / Senior
844,844,5375-RTAU,0,36,124,322.1,0.0,0.0,No,no,0.0,0,15,Yes,0,VA,391-7982,Male,29,Yes,No,No,0,Yes,Month-to-Month,Direct Debit,59,2108,Not Filling Responses,Not Filling Responses,20-40,Under 30
845,845,5180-GYOJ,0,66,299,790.1,0.0,0.0,No,no,0.0,0,1,Yes,0,LA,379-9821,Male,49,No,No,No,0,No,One Year,Credit Card,34,2271,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
846,846,0287-FCQK,0,57,291,798.9,0.0,0.0,No,no,0.0,0,4,Yes,0,NV,398-7414,Female,62,No,No,No,0,Yes,Two Year,Credit Card,36,2073,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
847,847,1951-VPUG,0,17,31,69.5,0.0,0.0,No,no,0.0,0,6,Yes,0,AK,338-8566,Female,67,No,Yes,No,0,No,One Year,Credit Card,17,295,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
848,848,6673-HRHK,0,60,300,839.7,180.0,1074.0,Yes,yes,0.0,0,13,Yes,0,MI,393-6840,Female,24,Yes,No,No,0,No,Month-to-Month,Direct Debit,51,3079,Not Filling Responses,Not Filling Responses,20-40,Under 30
849,849,0351-PAJH,0,47,69,187.8,0.0,0.0,No,no,0.0,0,0,No,0,WA,372-7326,Female,35,No,No,No,0,No,One Year,Paper Check,9,428,Not Filling Responses,Not Filling Responses,20-40,Between 30 - 65
850,850,4121-PDLR,0,10,18,40.0,0.0,0.0,No,no,0.0,0,1,Yes,0,NM,338-9873,Male,61,No,No,No,0,Yes,Month-to-Month,Direct Debit,46,458,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
851,851,7371-DFQQ,0,72,209,572.6,0.0,0.0,No,no,0.0,0,3,Yes,0,VA,383-4322,Male,75,No,Yes,No,0,Yes,One Year,Direct Debit,42,2978,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
852,852,3178-FCEL,0,42,130,296.0,0.0,0.0,No,no,0.0,0,2,No,38,RI,401-7654,Male,67,No,Yes,No,0,Yes,One Year,Direct Debit,36,1516,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
853,853,1520-TJUR,0,25,32,99.3,0.0,0.0,No,no,0.0,0,0,No,0,WV,367-2056,Female,21,Yes,No,No,0,No,One Year,Credit Card,10,251,Not Filling Responses,Not Filling Responses,20-40,Under 30
854,854,8578-KPVX,0,45,136,313.9,0.0,0.0,No,no,0.0,0,3,Yes,0,NJ,363-6695,Female,68,No,Yes,No,0,No,One Year,Direct Debit,28,1256,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
855,855,7261-AYXP,0,36,153,392.2,0.0,0.0,No,no,0.0,0,0,No,0,TN,374-6217,Male,48,No,No,No,0,No,Month-to-Month,Direct Debit,9,318,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
856,856,0249-QWNS,0,9,58,137.8,0.0,0.0,No,no,0.0,0,1,Yes,0,MI,337-9569,Male,50,No,No,No,0,No,Month-to-Month,Paper Check,40,343,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
857,857,6592-ZMLX,0,66,422,792.8,132.0,732.6,Yes,yes,0.0,0,15,Yes,0,IL,380-4080,Female,66,No,Yes,No,0,Yes,One Year,Credit Card,59,3903,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
858,858,5491-CURT,0,26,145,369.0,156.0,252.2,Yes,yes,0.0,0,3,Yes,0,WI,378-3722,Male,65,No,Yes,No,0,No,Month-to-Month,Paper Check,25,647,Not Filling Responses,Not Filling Responses,60-80,Above 65 / Senior
859,859,5100-ZZZA,0,40,80,201.3,0.0,0.0,No,no,0.0,0,2,Yes,0,ND,353-9339,Female,59,No,No,No,0,Yes,One Year,Credit Card,29,1168,Not Filling Responses,Not Filling Responses,40-60,Between 30 - 65
860,860,4870-QMKR,0,8,47,108.3,0.0,0.0,No,no,0.0,0,0,No,0,WA,403-5575,Male,28,Yes,No,No,0,No,One Year,Credit Card,7,56,Not Filling Responses,Not Filling Responses,20-40,Under 30
861,861,3479-GBWH,0,56,232,614.0,0.0,0.0,No,no,0.0,0,9,Yes,0,NC,331-5962,Female,64,No,No,No,0,No,One Year,Direct Debit,42,2367,Not Filling Responses,Not Filling Responses,60-80,Between 30 - 65
